"site_name","year","trap_type","data_sources","catch","effort","cpue","latitude","longitude"
"mudgenorth",2018,"Fukui","DFO",0,6,0,52.9628,-132.1137
"mudgesouth",2018,"Fukui","DFO",0,6,0,52.95797,-132.1158
"mussel",2016,"Fukui","DFO",0,5,0,52.91528,-128.0373
"nanoosebay",2013,"Fukui","DFO",0,36,0,49.2654466666667,-124.178816666667
"narrow",2011,"Fukui","DFO",0,6,0,51.60258,-127.6686
"nass",2009,"Fukui","DFO",0,6,0,54.93415,-129.9337
"nathan",2012,"Fukui","DFO",0,6,0,52.3567,-128.3409
"naysash",2011,"Fukui","DFO",0,6,0,51.33855,-127.3234
"nealon",2012,"Fukui","DFO",0,6,0,52.29752,-128.0039
"neeta",2012,"Fukui","DFO",0,18,0,50.3442931582633,-127.435767507003
"neeta",2013,"Fukui","DFO",0,21,0,50.3442931582633,-127.435767507003
"neeta",2014,"Fukui","DFO",0,18,0,50.3442931582633,-127.435767507003
"neeta",2023,"Fukui","DFO",30,17,1.76470588235294,50.3442931582633,-127.435767507003
"nettle",2010,"Fukui","DFO",2,12,0.166666666666667,48.927895,-125.249425
"nettle",2014,"Fukui","DFO",3,6,0.5,48.927895,-125.249425
"nettle",2015,"Fukui","DFO",24,6,4,48.927895,-125.249425
"nettle",2016,"Fukui","DFO",8,6,1.33333333333333,48.927895,-125.249425
"nettlenorth",2019,"Fukui","DFO",0,12,0,48.93482,-125.2478
"nevillehead",2006,"Fukui","DFO",0,6,0,50.54193,-125.9743
"nevillemouth",2006,"Fukui","DFO",0,6,0,50.49537,-126.0881
"newcombe",2011,"Fukui","DFO",0,6,0,52.85432,-132.0816
"nicomekl",2013,"Fukui","DFO",0,12,0,49.0612975,-122.8546
"nicomekl",2016,"Fukui","DFO",0,6,0,49.0612975,-122.8546
"nordstrom",2007,"Fukui","DFO",0,12,0,50.48829,-127.9293
"nout",2023,"Fukui","DFO",0,18,0,50.4872666666667,-127.659666666667
"nuchat",2006,"Fukui","DFO",0,23,0,49.9301975,-126.907543478261
"nuchat",2010,"Fukui","DFO",1,12,0.0833333333333333,49.9301975,-126.907543478261
"nuchatl",2009,"Fukui","DFO",0,12,0,49.803385,-126.9617
"nuchatlbasin",2009,"Fukui","DFO",0,7,0,49.81132,-126.9669
"ochwe",2008,"Fukui","DFO",0,6,0,53.48497,-128.7573
"odin",2012,"Fukui","DFO",0,6,0,52.207885,-128.1793
"odin",2016,"Fukui","DFO",0,6,0,52.207885,-128.1793
"okime",2006,"Fukui","DFO",9,17,0.529411764705882,50.02723,-127.364705882353
"oliver",2008,"Fukui","DFO",0,12,0,52.314815,-128.34995
"oliver",2012,"Fukui","DFO",0,6,0,52.314815,-128.34995
"oliver",2016,"Fukui","DFO",0,6,0,52.314815,-128.34995
"omoah1",2015,"Fukui","DFO",2,6,0.333333333333333,48.873925,-125.3086
"omoah1",2016,"Fukui","DFO",0,6,0,48.873925,-125.3086
"omoah2",2014,"Fukui","DFO",0,6,0,48.87406,-125.3034
"omoah2",2015,"Fukui","DFO",0,6,0,48.87406,-125.3034
"omoah3",2014,"Fukui","DFO",1,6,0.166666666666667,48.8765455555556,-125.3046
"omoah3",2016,"Fukui","DFO",4,6,0.666666666666667,48.8765455555556,-125.3046
"omoah3",2019,"Fukui","DFO",1,18,0.0555555555555556,48.8765455555556,-125.3046
"ormidale",2012,"Fukui","DFO",0,12,0,52.1916675,-128.1528
"ormidale",2016,"Fukui","DFO",0,4,0,52.1916675,-128.1528
"ortonnorth",2011,"Fukui","DFO",0,6,0,52.26013,-128.0266
"ortonsouth",2011,"Fukui","DFO",0,6,0,52.25625,-128.0364
"outlook",2011,"Fukui","DFO",0,6,0,53.2412,-132.1797
"oysterbay",2013,"Fukui","DFO",0,18,0,49.0160833333333,-123.837833333333
"paisley",2008,"Fukui","DFO",0,6,0,53.76202,-129.0297
"pallant",2011,"Fukui","DFO",0,6,0,53.04917,-132.0203
"pamphlet",2007,"Fukui","DFO",0,12,0,50.51918,-127.6599
"pamphlet2",2007,"Fukui","DFO",0,12,0,50.51757,-127.6533
"paril",2008,"Fukui","DFO",0,12,0,53.490845,-128.76415
"passage",2008,"Fukui","DFO",0,6,0,52.30735,-128.3568
"pearl",2009,"Fukui","DFO",0,18,0,54.50345,-130.447533333333
"peatt",2008,"Fukui","DFO",0,12,0,52.961395,-128.68845
"pendrellnorth",2006,"Fukui","DFO",0,6,0,50.2917,-124.7218
"pendrellwest",2006,"Fukui","DFO",0,6,0,50.27317,-124.7284
"penny",2012,"Fukui","DFO",0,6,0,52.20323,-128.2694
"penrose",2013,"Fukui","DFO",0,6,0,50.01042,-124.7298
"perouse",2018,"Fukui","DFO",0,6,0,53.22173,-132.483
"pierce",2007,"Fukui","DFO",0,12,0,51.537035,-127.74855
"pierce",2011,"Fukui","DFO",0,6,0,51.537035,-127.74855
"pim",2013,"Fukui","DFO",2,6,0.333333333333333,48.3640066666667,-123.662116666667
"pim",2015,"Fukui","DFO",74,18,4.11111111111111,48.3640066666667,-123.662116666667
"pinkerton",2011,"Fukui","DFO",4,6,0.666666666666667,48.9644927777778,-125.284166666667
"pinkerton",2016,"Fukui","DFO",155,12,12.9166666666667,48.9644927777778,-125.284166666667
"pinkerton",2019,"Fukui","DFO",182,36,5.05555555555556,48.9644927777778,-125.284166666667
"pipestem",2006,"Fukui","DFO",223,67,3.32835820895522,49.0387818113632,-125.201431251088
"pipestem",2007,"Fukui","DFO",5079,207,24.536231884058,49.0387818113632,-125.201431251088
"pipestem",2007,"GearCode_50","DFO",378,49,7.71428571428571,49.0387818113632,-125.201431251088
"pipestem",2008,"Fukui","DFO",2844,64,44.4375,49.0387818113632,-125.201431251088
"pipestem",2008,"GearCode_50","DFO",25,12,2.08333333333333,49.0387818113632,-125.201431251088
"pipestem",2008,"GearCode_82","DFO",28,2,14,49.0387818113632,-125.201431251088
"pipestem",2009,"Fukui","DFO",519,18,28.8333333333333,49.0387818113632,-125.201431251088
"pipestem",2010,"Fukui","DFO",1520,589,2.58064516129032,49.0387818113632,-125.201431251088
"pipestem",2011,"Fukui","DFO",6941,362,19.1740331491713,49.0387818113632,-125.201431251088
"pipestem",2011,"GearCode_50","DFO",176,2,88,49.0387818113632,-125.201431251088
"pipestem",2012,"Fukui","DFO",17887,588,30.4200680272109,49.0387818113632,-125.201431251088
"pipestem",2013,"Fukui","DFO",17113,791,21.6346396965866,49.0387818113632,-125.201431251088
"pipestem",2014,"Fukui","DFO",12042,311,38.7202572347267,49.0387818113632,-125.201431251088
"pipestem",2015,"Fukui","DFO",362,24,15.0833333333333,49.0387818113632,-125.201431251088
"pipestem",2016,"Fukui","DFO",614,12,51.1666666666667,49.0387818113632,-125.201431251088
"pipestem",2017,"Fukui","DFO",248,7,35.4285714285714,49.0387818113632,-125.201431251088
"pipestem",2019,"Fukui","DFO",316,17,18.5882352941176,49.0387818113632,-125.201431251088
"pipestem",2021,"Fukui","DFO",104,17,6.11764705882353,49.0387818113632,-125.201431251088
"pipestem",2022,"Fukui","DFO",146,30,4.86666666666667,49.0387818113632,-125.201431251088
"pipestem",2023,"Fukui","DFO",636,17,37.4117647058824,49.0387818113632,-125.201431251088
"pipestem",2024,"Fukui","DFO",715,18,39.7222222222222,49.0387818113632,-125.201431251088
"pipestemmid1",2007,"Fukui","DFO",0,6,0,49.02575,-125.2559
"pipestemmid2",2007,"Fukui","DFO",6,17,0.352941176470588,49.0282488235294,-125.236364705882
"pipestemmid3",2007,"Fukui","DFO",2,4,0.5,49.031805,-125.22425
"pipestemmid3",2008,"Fukui","DFO",214,6,35.6666666666667,49.031805,-125.22425
"pipestemmid4",2007,"Fukui","DFO",137,15,9.13333333333333,49.037302,-125.22526
"pipestemmid5",2007,"Fukui","DFO",43,6,7.16666666666667,49.03232,-125.2412
"pipestemmid6",2007,"Fukui","DFO",3,4,0.75,49.02935,-125.2561
"plumper",2010,"Fukui","DFO",0,12,0,49.69424,-126.6357
"plumpernorth",2013,"Fukui","DFO",0,6,0,48.44845,-123.4332
"plumpersouth",2013,"Fukui","DFO",0,6,0,48.44221,-123.4334
"poison",2016,"Fukui","DFO",0,5,0,52.90405,-128.0277
"pope",2007,"Fukui","DFO",0,6,0,49.03155,-125.3329
"porters",2013,"Fukui","DFO",0,6,0,49.62652,-123.9953
"portsanjuan",2013,"Fukui","DFO",0,18,0,48.57893,-124.4143
"portsanjuan",2018,"Fukui","DFO",0,3,0,48.57893,-124.4143
"possibleGPSerror",2006,"Fukui","DFO",0,12,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2006,"GearCode_50","DFO",0,11,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2007,"Fukui","DFO",0,6,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2008,"GearCode_82","DFO",0,6,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2008,"GearCode_A1","DFO",0,1,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2009,"GearCode_82","DFO",0,1,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2010,"Fukui","DFO",109,12,9.08333333333333,50.2932062058081,-126.295413320707
"possibleGPSerror",2011,"Fukui","DFO",413,18,22.9444444444444,50.2932062058081,-126.295413320707
"possibleGPSerror",2012,"Fukui","DFO",0,12,0,50.2932062058081,-126.295413320707
"possibleGPSerror",2013,"Fukui","DFO",200,24,8.33333333333333,50.2932062058081,-126.295413320707
"possibleGPSerror",2015,"Fukui","DFO",2,12,0.166666666666667,50.2932062058081,-126.295413320707
"possibleGPSerror",2016,"Fukui","DFO",0,6,0,50.2932062058081,-126.295413320707
"potts",2012,"Fukui","DFO",0,6,0,52.14545,-128.3422
"prettygirl",2007,"Fukui","DFO",7,6,1.16666666666667,49.4691433333333,-126.246666666667
"prettygirl",2010,"Fukui","DFO",0,6,0,49.4691433333333,-126.246666666667
"prettygirl",2015,"Fukui","DFO",14,6,2.33333333333333,49.4691433333333,-126.246666666667
"price",2013,"Fukui","DFO",0,12,0,48.45465,-123.4531
"pricebay",2012,"Fukui","DFO",0,6,0,52.4714,-128.7015
"pricebeach",2012,"Fukui","DFO",0,6,0,52.48078,-128.7006
"pruthnorth",2011,"Fukui","DFO",0,6,0,51.65975,-128.117
"pruthsouth",2011,"Fukui","DFO",0,6,0,51.64622,-128.1195
"pruthwest",2011,"Fukui","DFO",0,6,0,51.6562,-128.1309
"quascilla",2011,"Fukui","DFO",0,6,0,51.28882,-127.3643
"quashtin",2007,"Fukui","DFO",26,12,2.16666666666667,50.51023,-128.0202
"queen",2006,"Fukui","DFO",32,24,1.33333333333333,49.8840508333333,-126.9823
"queen",2006,"GearCode_90","DFO",2,1,2,49.8840508333333,-126.9823
"queen",2010,"Fukui","DFO",1,6,0.166666666666667,49.8840508333333,-126.9823
"quinoot",2014,"Fukui","DFO",3,1,3,52.17005,-128.3408
"rainybay",2009,"Fukui","DFO",12,12,1,48.9834036062142,-125.032036843107
"rainybay",2011,"Fukui","DFO",15,17,0.882352941176471,48.9834036062142,-125.032036843107
"rainybay",2014,"Fukui","DFO",35,23,1.52173913043478,48.9834036062142,-125.032036843107
"rainybay",2015,"Fukui","DFO",48,21,2.28571428571429,48.9834036062142,-125.032036843107
"rainybay",2016,"Fukui","DFO",296,12,24.6666666666667,48.9834036062142,-125.032036843107
"rainybay",2019,"Fukui","DFO",181,17,10.6470588235294,48.9834036062142,-125.032036843107
"rainybay",2021,"Fukui","DFO",20,18,1.11111111111111,48.9834036062142,-125.032036843107
"rainybay",2023,"Fukui","DFO",53,17,3.11764705882353,48.9834036062142,-125.032036843107
"rait",2012,"Fukui","DFO",0,6,0,52.20823,-128.2966
"read",2006,"Fukui","DFO",0,6,0,50.52987,-125.7799
"reba",2012,"Fukui","DFO",0,6,0,52.14777,-128.3417
"redonda",2013,"Fukui","DFO",0,6,0,50.25862,-124.9701
"riley",2015,"Fukui","DFO",0,6,0,49.3893,-126.2214
"ripleycove",2012,"Fukui","DFO",0,6,0,52.42608,-127.8909
"ripleyinlet",2012,"Fukui","DFO",0,6,0,52.42135,-127.884
"ripple",2009,"GearCode_76","DFO",0,2,0,54.95352,-129.9358
"ripple",2009,"GearCode_82","DFO",0,1,0,54.95352,-129.9358
"ritherdon",2009,"Fukui","DFO",0,18,0,48.9525032965686,-124.978729232318
"ritherdon",2011,"Fukui","DFO",1,12,0.0833333333333333,48.9525032965686,-124.978729232318
"ritherdon",2014,"Fukui","DFO",6,48,0.125,48.9525032965686,-124.978729232318
"ritherdon",2015,"Fukui","DFO",14,24,0.583333333333333,48.9525032965686,-124.978729232318
"ritherdon",2016,"Fukui","DFO",40,7,5.71428571428571,48.9525032965686,-124.978729232318
"ritherdon",2017,"Fukui","DFO",67,9,7.44444444444444,48.9525032965686,-124.978729232318
"ritherdon",2019,"Fukui","DFO",20,18,1.11111111111111,48.9525032965686,-124.978729232318
"ritherdon",2023,"Fukui","DFO",7,17,0.411764705882353,48.9525032965686,-124.978729232318
"robbersnob",2006,"Fukui","DFO",0,6,0,50.51927,-126.064
"rochecove",2012,"Fukui","DFO",359,12,29.9166666666667,48.3705501321193,-123.624921706015
"rochecove",2013,"Fukui","DFO",554,11,50.3636363636364,48.3705501321193,-123.624921706015
"rochecove",2015,"Fukui","DFO",4981,179,27.8268156424581,48.3705501321193,-123.624921706015
"rochecove",2018,"Fukui","DFO",392,35,11.2,48.3705501321193,-123.624921706015
"rochecove",2018,"GearCode_99","DFO",47,1,47,48.3705501321193,-123.624921706015
"rochehead",2012,"Fukui","DFO",19,6,3.16666666666667,48.37285,-123.631
"rochehead",2013,"Fukui","DFO",72,6,12,48.37285,-123.631
"rory",2011,"Fukui","DFO",0,6,0,53.18587,-132.1322
"roy",2013,"Fukui","DFO",0,12,0,49.649435,-124.9308
"roy",2016,"Fukui","DFO",0,6,0,49.649435,-124.9308
"rupert",2012,"Fukui","DFO",22,36,0.611111111111111,50.5933257515823,-127.424928270042
"rupert",2013,"Fukui","DFO",1,24,0.0416666666666667,50.5933257515823,-127.424928270042
"rupert",2014,"Fukui","DFO",88,79,1.11392405063291,50.5933257515823,-127.424928270042
"rupert",2023,"Fukui","DFO",4,18,0.222222222222222,50.5933257515823,-127.424928270042
"salteryeast",2013,"Fukui","DFO",0,6,0,49.78245,-124.1725
"salterywest",2013,"Fukui","DFO",0,6,0,49.77962,-124.1798
"saltspring",2011,"Fukui","DFO",0,6,0,53.19035,-132.2321
"sandilands",2011,"Fukui","DFO",0,6,0,53.17103,-132.0923
"sanmateo",2009,"Fukui","DFO",0,17,0,48.9371672268908,-124.983875210084
"sanmateo",2011,"Fukui","DFO",0,12,0,48.9371672268908,-124.983875210084
"sanmateo",2014,"Fukui","DFO",4,24,0.166666666666667,48.9371672268908,-124.983875210084
"sanmateo",2015,"Fukui","DFO",2,24,0.0833333333333333,48.9371672268908,-124.983875210084
"sanmateo",2016,"Fukui","DFO",44,12,3.66666666666667,48.9371672268908,-124.983875210084
"sanmateo",2017,"Fukui","DFO",16,8,2,48.9371672268908,-124.983875210084
"sanmateo",2021,"Fukui","DFO",3,12,0.25,48.9371672268908,-124.983875210084
"sargeauntbeach",2007,"Fukui","DFO",0,6,0,50.696,-126.1982
"savey",2006,"Fukui","DFO",1,12,0.0833333333333333,49.96829,-126.94295
"savey",2010,"Fukui","DFO",0,6,0,49.96829,-126.94295
"schloss",2007,"Fukui","DFO",0,6,0,50.50191,-127.8664
"sechart",2011,"Fukui","DFO",1,6,0.166666666666667,48.9567819219368,-125.25609194664
"sechart",2013,"Fukui","DFO",7,23,0.304347826086957,48.9567819219368,-125.25609194664
"sechart",2014,"Fukui","DFO",4,22,0.181818181818182,48.9567819219368,-125.25609194664
"sechart",2015,"Fukui","DFO",3,22,0.136363636363636,48.9567819219368,-125.25609194664
"secret",2013,"Fukui","DFO",164,24,6.83333333333333,49.0012946405229,-125.368606495098
"secret",2014,"Fukui","DFO",758,48,15.7916666666667,49.0012946405229,-125.368606495098
"secret",2015,"Fukui","DFO",803,24,33.4583333333333,49.0012946405229,-125.368606495098
"secret",2021,"Fukui","DFO",52,17,3.05882352941176,49.0012946405229,-125.368606495098
"secret",2022,"Fukui","DFO",579,96,6.03125,49.0012946405229,-125.368606495098
"secret",2023,"Fukui","DFO",233,18,12.9444444444444,49.0012946405229,-125.368606495098
"securityend",2018,"Fukui","DFO",0,6,0,53.05877,-132.2623
"securityflat",2018,"Fukui","DFO",0,6,0,53.05945,-132.2815
"securitymid",2018,"Fukui","DFO",0,6,0,53.04603,-132.3127
"septimus",2011,"Fukui","DFO",0,5,0,52.09742,-127.8397
"shack",2012,"Fukui","DFO",0,6,0,52.38803,-127.8577
"sharbour1",2013,"Fukui","DFO",0,6,0,48.37211,-123.705775
"sharbour1",2015,"Fukui","DFO",0,12,0,48.37211,-123.705775
"shoomart",2010,"Fukui","DFO",4,12,0.333333333333333,49.79721,-126.7475
"shorter",2006,"Fukui","DFO",0,5,0,50.40918,-125.7312
"slatechuck",2011,"Fukui","DFO",0,6,0,53.22198,-132.2285
"small",2006,"Fukui","DFO",0,6,0,50.26372,-125.289
"snowden",2007,"Fukui","DFO",0,5,0,49.02748,-125.3385
"snuggery",2013,"Fukui","DFO",0,6,0,48.55365,-124.4214
"sookehead1",2012,"Fukui","DFO",3,6,0.5,48.378085,-123.63445
"sookehead1",2013,"Fukui","DFO",116,6,19.3333333333333,48.378085,-123.63445
"sookehead2",2013,"Fukui","DFO",7,6,1.16666666666667,48.36345,-123.6438
"sookelanding",2013,"Fukui","DFO",0,6,0,48.3761125,-123.716875
"sookelanding",2015,"Fukui","DFO",17,12,1.41666666666667,48.3761125,-123.716875
"sookemoutheast",2012,"Fukui","DFO",0,6,0,48.3619377777778,-123.705133333333
"sookemoutheast",2013,"Fukui","DFO",0,6,0,48.3619377777778,-123.705133333333
"sookemoutheast",2015,"Fukui","DFO",1,18,0.0555555555555556,48.3619377777778,-123.705133333333
"sookeprestige",2012,"Fukui","DFO",0,6,0,48.36268,-123.73005
"sookeprestige",2013,"Fukui","DFO",0,6,0,48.36268,-123.73005
"sookeprestige",2015,"Fukui","DFO",0,12,0,48.36268,-123.73005
"sookeriver",2012,"Fukui","DFO",0,12,0,48.3830174877451,-123.69842120098
"sookeriver",2013,"Fukui","DFO",2,17,0.117647058823529,48.3830174877451,-123.69842120098
"sookeriver",2015,"Fukui","DFO",244,32,7.625,48.3830174877451,-123.69842120098
"sophe",2010,"Fukui","DFO",0,6,0,49.79915,-126.8221
"spencer",2007,"Fukui","DFO",34,24,1.41666666666667,50.5019275,-127.8762
"spitfireinlet",2011,"Fukui","DFO",0,6,0,51.87127,-128.2134
"spitfiremid",2011,"Fukui","DFO",0,6,0,51.85767,-128.1934
"spitfirewest",2011,"Fukui","DFO",0,6,0,51.85445,-128.205
"stark",2009,"Fukui","DFO",0,6,0,55.41908,-129.753
"stopper",2013,"Fukui","DFO",113,23,4.91304347826087,48.9948782065217,-125.334729891304
"stopper",2014,"Fukui","DFO",43,24,1.79166666666667,48.9948782065217,-125.334729891304
"stopper",2015,"Fukui","DFO",29,24,1.20833333333333,48.9948782065217,-125.334729891304
"stopper",2016,"Fukui","DFO",109,18,6.05555555555556,48.9948782065217,-125.334729891304
"stryker",2012,"Fukui","DFO",0,6,0,52.13108,-128.3363
"sucwoa",2010,"Fukui","DFO",0,12,0,49.79999,-126.4948
"sutlej",2006,"Fukui","DFO",1,18,0.0555555555555556,49.30221,-125.949383333333
"sutlej",2010,"Fukui","DFO",0,12,0,49.30221,-125.949383333333
"tahsis",2010,"Fukui","DFO",0,6,0,49.92036,-126.65585
"tahsis",2018,"Fukui","DFO",236,6,39.3333333333333,49.92036,-126.65585
"tahsisgovwharf",2010,"Fukui","DFO",0,6,0,49.9125,-126.6619
"tahsissouth",2018,"Fukui","DFO",419,12,34.9166666666667,49.89954,-126.66835
"tancred",2007,"Fukui","DFO",0,5,0,50.8854,-126.9917
"tasu",2011,"Fukui","DFO",0,6,0,52.75012,-132.0152
"theodociacove",2006,"Fukui","DFO",0,6,0,50.06825,-124.69175
"theodociacove",2013,"Fukui","DFO",0,6,0,50.06825,-124.69175
"theodociapoint",2006,"Fukui","DFO",0,6,0,50.071825,-124.7031
"theodociapoint",2013,"Fukui","DFO",0,6,0,50.071825,-124.7031
"thetis",2018,"Fukui","DFO",0,6,0,52.93515,-132.1349
"thetisferry",2013,"Fukui","DFO",0,6,0,48.97993,-123.6848
"thetisharbour",2013,"Fukui","DFO",0,6,0,48.98347,-123.6752
"thompson",2008,"Fukui","DFO",0,6,0,52.17076,-128.3891
"thundernorth",2013,"Fukui","DFO",0,6,0,49.7733,-124.278
"thundersouth",2013,"Fukui","DFO",0,6,0,49.76126,-124.269
"tlupana",2007,"Fukui","DFO",0,6,0,49.7582,-126.3955
"topaze",2006,"Fukui","DFO",0,6,0,50.52567,-125.7227
"toquaht1",2007,"Fukui","DFO",0,6,0,49.0145,-125.306
"toquart",2007,"Fukui","DFO",1,16,0.0625,49.032105,-125.353508333333
"toquart",2008,"Fukui","DFO",100,6,16.6666666666667,49.032105,-125.353508333333
"toquart",2016,"Fukui","DFO",1319,12,109.916666666667,49.032105,-125.353508333333
"transit",2011,"Fukui","DFO",0,6,0,53.19478,-132.0162
"treesea",2010,"Fukui","DFO",0,6,0,49.91717,-126.6512
"triumph",2008,"Fukui","DFO",0,12,0,53.450515,-128.6831
"trounce",2018,"Fukui","DFO",0,6,0,53.1844,-132.3371
"troupeast",2008,"Fukui","DFO",0,6,0,52.28919,-128.0152
"troupeast",2011,"Fukui","DFO",0,6,0,52.28919,-128.0152
"troupmid",2008,"Fukui","DFO",0,6,0,52.2894616666667,-128.02915
"troupmid",2011,"Fukui","DFO",0,9,0,52.2894616666667,-128.02915
"troupwest",2008,"Fukui","DFO",0,6,0,52.28034,-128.0424
"troupwest",2011,"Fukui","DFO",0,6,0,52.28034,-128.0424
"tsable",2013,"Fukui","DFO",0,12,0,49.5167125,-124.830025
"tsable",2016,"Fukui","DFO",0,6,0,49.5167125,-124.830025
"tsakonu",2007,"Fukui","DFO",0,12,0,50.63775,-126.1817
"tuno",2016,"Fukui","DFO",0,5,0,52.27938,-128.3265
"turret",2014,"Fukui","DFO",3,6,0.5,48.9006195833333,-125.342429166667
"turret",2015,"Fukui","DFO",39,12,3.25,48.9006195833333,-125.342429166667
"turret",2016,"Fukui","DFO",55,12,4.58333333333333,48.9006195833333,-125.342429166667
"turret",2019,"Fukui","DFO",0,18,0,48.9006195833333,-125.342429166667
"turtle",2014,"Fukui","DFO",13,6,2.16666666666667,48.9111,-125.329066666667
"turtle",2015,"Fukui","DFO",31,6,5.16666666666667,48.9111,-125.329066666667
"turtle",2016,"Fukui","DFO",74,6,12.3333333333333,48.9111,-125.329066666667
"unionpoint",2013,"Fukui","DFO",0,6,0,49.5965,-124.8841
"useless",2009,"Fukui","DFO",17,6,2.83333333333333,48.9930981751082,-125.02713042316
"useless",2010,"Fukui","DFO",0,11,0,48.9930981751082,-125.02713042316
"useless",2011,"Fukui","DFO",12,18,0.666666666666667,48.9930981751082,-125.02713042316
"useless",2013,"Fukui","DFO",12,48,0.25,48.9930981751082,-125.02713042316
"useless",2014,"Fukui","DFO",99,60,1.65,48.9930981751082,-125.02713042316
"useless",2015,"Fukui","DFO",142,168,0.845238095238095,48.9930981751082,-125.02713042316
"useless",2016,"Fukui","DFO",375,18,20.8333333333333,48.9930981751082,-125.02713042316
"useless",2019,"Fukui","DFO",195,18,10.8333333333333,48.9930981751082,-125.02713042316
"useless",2021,"Fukui","DFO",12,18,0.666666666666667,48.9930981751082,-125.02713042316
"useless",2023,"Fukui","DFO",12,18,0.666666666666667,48.9930981751082,-125.02713042316
"valdes",2007,"Fukui","DFO",1,6,0.166666666666667,49.73667,-126.4833
"varney",2012,"Fukui","DFO",0,18,0,50.5487372916667,-127.526447916667
"varney",2013,"Fukui","DFO",0,24,0,50.5487372916667,-127.526447916667
"varney",2014,"Fukui","DFO",0,18,0,50.5487372916667,-127.526447916667
"varney",2023,"Fukui","DFO",0,18,0,50.5487372916667,-127.526447916667
"vere",2006,"Fukui","DFO",0,12,0,50.39025,-125.77145
"verney",2008,"Fukui","DFO",0,6,0,53.55327,-129.0202
"vernon",2009,"Fukui","DFO",0,11,0,49.00857457427,-125.143366889268
"vernon",2011,"Fukui","DFO",1,18,0.0555555555555556,49.00857457427,-125.143366889268
"vernon",2013,"Fukui","DFO",15,24,0.625,49.00857457427,-125.143366889268
"vernon",2014,"Fukui","DFO",131,48,2.72916666666667,49.00857457427,-125.143366889268
"vernon",2015,"Fukui","DFO",6,23,0.260869565217391,49.00857457427,-125.143366889268
"vernon",2016,"Fukui","DFO",205,18,11.3888888888889,49.00857457427,-125.143366889268
"vernon",2019,"Fukui","DFO",51,17,3,49.00857457427,-125.143366889268
"vernon",2021,"Fukui","DFO",8,18,0.444444444444444,49.00857457427,-125.143366889268
"vernon",2023,"Fukui","DFO",7,17,0.411764705882353,49.00857457427,-125.143366889268
"vicregatta",2013,"Fukui","DFO",0,6,0,48.43548,-123.3793
"village",2013,"Fukui","DFO",0,6,0,48.84282,-123.3227
"vondonopbeach",2006,"Fukui","DFO",0,6,0,50.13906,-124.94505
"vondonopbeach",2013,"Fukui","DFO",0,6,0,50.13906,-124.94505
"vondonopcove",2006,"Fukui","DFO",0,6,0,50.152315,-124.9485
"vondonopcove",2013,"Fukui","DFO",0,6,0,50.152315,-124.9485
"vondonopcreek",2006,"Fukui","DFO",0,6,0,50.14166,-124.9539
"vondonopcreek",2013,"Fukui","DFO",0,6,0,50.14166,-124.9539
"vondonopinlet",2006,"Fukui","DFO",0,6,0,50.1619,-124.96675
"vondonopinlet",2013,"Fukui","DFO",0,6,0,50.1619,-124.96675
"vondonopmid",2006,"Fukui","DFO",0,6,0,50.17513,-124.9717
"wahgilah",2011,"Fukui","DFO",0,6,0,52.19603,-128.3725
"wales",2009,"Fukui","DFO",0,6,0,54.7991,-130.45
"walkem",2008,"Fukui","DFO",0,6,0,53.48728,-128.7414
"walkum",2011,"Fukui","DFO",0,6,0,51.35213,-127.063
"wanokaka",2014,"Fukui","DFO",1,18,0.0555555555555556,50.6064233333333,-127.701633333333
"waterfall",2011,"Fukui","DFO",0,6,0,51.62725,-127.7162
"watt",2011,"Fukui","DFO",0,6,0,51.84112,-128.1141
"wedel",2012,"Fukui","DFO",3,14,0.214285714285714,50.5370957142857,-127.983414285714
"welburg",2013,"Fukui","DFO",0,6,0,48.84941,-123.4484
"westminster",2008,"Fukui","DFO",0,6,0,52.06238,-128.09265
"westminster",2012,"Fukui","DFO",0,6,0,52.06238,-128.09265
"whalen",2008,"Fukui","DFO",0,12,0,53.24388,-129.0707
"whiffin",2012,"Fukui","DFO",0,6,0,48.3573666666667,-123.7252
"whiffin",2013,"Fukui","DFO",0,6,0,48.3573666666667,-123.7252
"whiffin",2015,"Fukui","DFO",0,6,0,48.3573666666667,-123.7252
"whiskey",2013,"Fukui","DFO",0,6,0,49.72503,-124.4281
"whitepin",2006,"Fukui","DFO",3,6,0.5,49.31808,-125.9485
"wilson",2007,"Fukui","DFO",0,12,0,51.472015,-127.642
"wilson",2011,"Fukui","DFO",0,6,0,51.472015,-127.642
"wilsonhg",2011,"Fukui","DFO",0,6,0,52.756395,-131.9403
"wilsonhg",2018,"Fukui","DFO",0,6,0,52.756395,-131.9403
"windy",2016,"Fukui","DFO",0,12,0,52.777255,-128.20775
"winterinlet",2009,"Fukui","DFO",0,6,0,54.81925,-130.4503
"wouwer",2015,"Fukui","DFO",0,12,0,48.86482,-125.353025
"wouwer",2016,"Fukui","DFO",1,12,0.0833333333333333,48.86482,-125.353025
"wouwersouth",2019,"Fukui","DFO",0,18,0,48.8619,-125.358866666667
