Effort Type,Year,Month,Date Deployed,Location,Site Code,Trap Type,Trap Number,Bait Type,Latitude,Longitude,Date Retrieved,Count of EGC,Male,Female,Gravid,Comments
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,45,HERRING,48.32093,-124.65807,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,46,HERRING,48.31674,-124.65882,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,47,HERRING,48.32083,-124.65588,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,48,HERRING,48.32011,-124.6591,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,49,HERRING,48.31602,-124.65798,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,50,HERRING,48.31795,-124.66071,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,51,HERRING,48.31996,-124.65851,8/5/2022,4,,,0,CAMA count changed from 3 to 4 (+1M) after data validation. DL
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,52,HERRING,48.32001,-124.65852,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,55,HERRING,48.31995,-124.65852,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,56,HERRING,48.32027,-124.65785,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,57,HERRING,48.32033,-124.65755,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,58,HERRING,48.32054,-124.65706,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,59,HERRING,48.32062,-124.65755,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,60,HERRING,48.32013,-124.65861,8/5/2022,9,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,130,HERRING,48.32015,-124.65921,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,131,HERRING,48.32019,-124.65965,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,132,HERRING,48.3201,-124.65773,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,134,HERRING,48.32121,-124.65768,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,135,HERRING,48.32045,-124.65762,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,137,HERRING,48.3199,-124.65882,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,138,HERRING,48.32027,-124.65788,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,139,HERRING,48.3201,-124.6586,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,181,HERRING,48.32092,-124.65601,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,182,HERRING,48.32081,-124.65649,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,183,HERRING,48.32043,-124.65682,8/5/2022,5,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,185,HERRING,48.32092,-124.65643,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,200,HERRING,48.31832,-124.66142,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,201,HERRING,48.32077,-124.65733,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,202,HERRING,48.32024,-124.66073,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,204,HERRING,48.31917,-124.66165,8/5/2022,6,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,205,HERRING,48.31866,-124.66167,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,209,HERRING,48.32043,-124.6576,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,212,HERRING,48.32107,-124.65865,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,213,HERRING,48.32055,-124.66006,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,214,HERRING,48.32043,-124.65725,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,216,HERRING,48.32053,-124.65759,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,217,HERRING,48.31757,-124.66096,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,220,HERRING,48.3159,-124.65857,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,223,HERRING,48.3162,-124.65878,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,224,HERRING,48.31806,-124.66138,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,225,HERRING,48.32088,-124.65897,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,234,HERRING,48.32041,-124.65738,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,236,HERRING,48.32043,-124.6602,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,237,HERRING,48.32074,-124.65707,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,239,HERRING,48.31987,-124.66142,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,247,HERRING,48.31668,-124.65928,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,248,HERRING,48.3194,-124.66162,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,250,HERRING,48.32062,-124.65698,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,252,HERRING,48.31958,-124.66156,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,253,HERRING,48.31738,-124.66062,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,258,HERRING,48.31648,-124.65898,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,259,HERRING,48.3167,-124.65958,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,260,HERRING,48.32038,-124.65727,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,266,HERRING,48.32066,-124.65701,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,267,HERRING,48.32085,-124.65727,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,268,HERRING,48.31711,-124.66011,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,401,HERRING,48.32055,-124.65788,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,MINNOW,752,HERRING,48.32042,-124.65816,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,54,HERRING,48.31702,-124.65941,8/5/2022,44,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,125,HERRING,48.31942,-124.6616,8/5/2022,22,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,127,HERRING,48.31623,-124.65873,8/5/2022,6,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,129,HERRING,48.32045,-124.66017,8/5/2022,31,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,151,HERRING,48.32042,-124.65759,8/5/2022,6,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,154,HERRING,48.31667,-124.65928,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,156,HERRING,48.31739,-124.66061,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,157,HERRING,48.32099,-124.6559,8/5/2022,61,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,158,HERRING,48.31684,-124.65956,8/5/2022,7,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,159,HERRING,48.31799,-124.66129,8/5/2022,8,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,162,HERRING,48.31648,-124.65898,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,165,HERRING,48.32027,-124.66081,8/5/2022,49,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,166,HERRING,48.32059,-124.66,8/5/2022,21,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,170,HERRING,48.31567,-124.65776,8/5/2022,6,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,171,HERRING,48.32111,-124.65858,8/5/2022,17,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,172,HERRING,48.31962,-124.66149,8/5/2022,36,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,174,HERRING,48.31919,-124.66164,8/5/2022,28,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,176,HERRING,48.32091,-124.65891,8/5/2022,27,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,177,HERRING,48.31839,-124.66141,8/5/2022,8,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,178,HERRING,48.3187,-124.66164,8/5/2022,12,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,179,HERRING,48.31986,-124.66138,8/5/2022,36,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,180,HERRING,48.31587,-124.65852,8/5/2022,8,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,196,HERRING,48.31761,-124.66102,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,197,HERRING,48.31709,-124.66003,8/5/2022,3,,,0,RD3: DOOR OPEN
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,814,HERRING,48.32006,-124.66011,8/5/2022,15,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,817,HERRING,48.32087,-124.65613,8/5/2022,16,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1551,HERRING,48.3202,-124.6597,8/5/2022,21,,,0,"NB RECORDED 28 10 18 IN FIELD, ADJUSTED BASED ON EGC DATA"
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1552,HERRING,48.32201,-124.65667,8/5/2022,7,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1553,HERRING,48.31715,-124.65965,8/5/2022,22,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1554,HERRING,48.32229,-124.65655,8/5/2022,11,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1558,HERRING,48.31676,-124.65888,8/5/2022,35,,,0,CAMA count changed from 10 to 9 (-1F) after EGC processing/data validation. DL
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1559,HERRING,48.32043,-124.65921,8/5/2022,22,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1560,HERRING,48.32098,-124.658,8/5/2022,8,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1561,HERRING,48.318,-124.66074,8/5/2022,55,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1562,HERRING,48.32111,-124.65772,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1565,HERRING,48.32154,-124.65701,8/5/2022,10,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1571,HERRING,48.31904,-124.66132,8/5/2022,20,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1581,HERRING,48.316,-124.6588,8/5/2022,10,,,0,CAMA count changed from 9 to 10 (+1F) after EGC processing/data validation. DL
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1582,HERRING,48.32058,-124.65895,8/5/2022,20,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1589,HERRING,48.32019,-124.65771,8/5/2022,7,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1590,HERRING,48.3164,-124.65838,8/5/2022,25,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1594,HERRING,48.32087,-124.65829,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1596,HERRING,48.3207,-124.65871,8/5/2022,14,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1600,HERRING,48.31858,-124.66119,8/5/2022,17,,,0,
ON EFFORT,2022,August,8/4/2022,Tsoo-Yess River,TSOO,SHRIMP,1875,HERRING,48.32055,-124.65832,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,1,HERRING,48.34424,-124.66527,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,2,HERRING,48.34328,-124.66784,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,11,HERRING,48.3452,-124.66408,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,12,HERRING,48.34354,-124.66861,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,26,HERRING,48.34645,-124.66296,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,27,HERRING,48.34624,-124.66327,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,29,HERRING,48.3439,-124.66983,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,31,HERRING,48.34604,-124.66349,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,32,HERRING,48.34597,-124.66359,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,42,HERRING,48.34365,-124.66607,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,43,HERRING,48.34628,-124.66321,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,53,HERRING,48.34371,-124.66893,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,133,HERRING,48.34401,-124.66559,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,136,HERRING,48.34492,-124.66447,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,148,HERRING,48.34452,-124.66491,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,203,HERRING,48.34508,-124.67174,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,206,HERRING,48.34448,-124.67317,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,208,HERRING,48.34452,-124.67316,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,211,HERRING,48.34494,-124.67197,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,218,HERRING,48.34451,-124.67283,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,219,HERRING,48.34577,-124.6638,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,221,HERRING,48.34488,-124.67225,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,222,HERRING,48.34393,-124.67538,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,226,HERRING,48.34422,-124.67467,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,227,HERRING,48.34489,-124.67154,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,229,HERRING,48.34451,-124.67315,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,231,HERRING,48.34476,-124.67107,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,232,HERRING,48.3432,-124.67635,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,233,HERRING,48.34496,-124.67153,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,238,HERRING,48.34478,-124.67126,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,240,HERRING,48.34349,-124.67619,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,243,HERRING,48.34428,-124.67429,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,245,HERRING,48.34418,-124.67496,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,249,HERRING,48.34437,-124.67313,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,251,HERRING,48.34377,-124.67574,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,255,HERRING,48.34475,-124.6724,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,257,HERRING,48.34454,-124.67274,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,261,HERRING,48.34441,-124.67358,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,262,HERRING,48.34361,-124.67596,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,264,HERRING,48.34477,-124.67079,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,403,HERRING,48.34606,-124.66264,8/5/2022,4,,,0,CAMA count changed from 3 to 4 (+1F) after EGC processing/data validation. DL
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,406,HERRING,48.34523,-124.66322,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,410,HERRING,48.34577,-124.6629,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,411,HERRING,48.34722,-124.66251,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,413,HERRING,48.34574,-124.66293,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,414,HERRING,48.34466,-124.66424,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,415,HERRING,48.34757,-124.66213,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,424,HERRING,48.34597,-124.66277,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,444,HERRING,48.34628,-124.66244,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,448,HERRING,48.34612,-124.6626,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,449,HERRING,48.3446,-124.66428,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,450,HERRING,48.34568,-124.66307,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,595,HERRING,48.34789,-124.66165,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,596,HERRING,48.34681,-124.6627,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,597,HERRING,48.34484,-124.66396,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,598,HERRING,48.34632,-124.6625,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,599,HERRING,48.34582,-124.66286,8/5/2022,5,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,600,HERRING,48.34587,-124.66283,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,751,HERRING,48.34698,-124.66239,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,753,HERRING,48.346,-124.66273,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,756,HERRING,48.34703,-124.66266,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,757,HERRING,48.34739,-124.66235,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,768,HERRING,48.34696,-124.66248,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,787,HERRING,48.34566,-124.66326,8/5/2022,4,,,0,CAMA count changed from 1 to 4 (+1M +2F) after EGC processing/data validation. DL
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,789,HERRING,48.34703,-124.66228,8/5/2022,3,,,0,MISSING IN EGC DATA
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,791,HERRING,48.34615,-124.66251,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,792,HERRING,48.34619,-124.66247,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,794,HERRING,48.34603,-124.66269,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,797,HERRING,48.34528,-124.66335,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,798,HERRING,48.34624,-124.66243,8/5/2022,5,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,799,HERRING,48.34772,-124.6619,8/5/2022,0,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,MINNOW,800,HERRING,48.34449,-124.66439,8/5/2022,3,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,126,HERRING,48.34348,-124.67617,8/5/2022,6,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,128,HERRING,48.34681,-124.6627,8/5/2022,5,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,150,HERRING,48.34319,-124.67633,8/5/2022,22,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,152,HERRING,48.34361,-124.67596,8/5/2022,19,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,153,HERRING,48.34377,-124.67571,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,155,HERRING,48.34478,-124.67231,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,160,HERRING,48.34576,-124.66383,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,161,HERRING,48.34415,-124.67316,8/5/2022,1,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,163,HERRING,48.34433,-124.67366,8/5/2022,7,,,0,CAMA count changed from 6 to 7 (+1F) after EGC processing/data validation. DL
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,164,HERRING,48.34391,-124.67538,8/5/2022,5,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,167,HERRING,48.34735,-124.66239,8/5/2022,2,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,168,HERRING,48.34328,-124.66785,8/5/2022,4,,,0,
ON EFFORT,2022,August,8/4/2022,Wa'atch River,WAA,SHRIMP,169,HERRING,48.34517,-124.66409,8/5/2022,6,,,0,
