objectid,GlobalID,Trap Number,Total Male,Total Female,Total Catch,Site Name,Effort Type,Total Gravid,Trap Type,Set Date and Time,Date and time of Trap being removed.,Acquisition Date,Management Area,Version Used,x,y
11856,b4cfbb92-0432-4f33-8907-4e06e0e06dde,654,0,0,0,Kala Point,Early Detection,,Minnow,6/8/2020 10:00,6/10/2020 12:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.76851,48.057
16178,ae9e9acb-20a3-4c04-910a-d9a1c3c50970,142-Y,0,0,0,Chicken Coop Creek,Assessment,,Fukui,9/8/2021 9:30,9/10/2021 11:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.997839,48.026007
16184,16b8a49a-9ff5-4fa0-b4be-5f00712aee55,129-Y,0,0,0,Chicken Coop Creek,Assessment,,Fukui,9/8/2021 9:30,9/10/2021 11:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.997607,48.026306
32949,cea2abb3-794b-4205-a7dd-2d2172c4bfce,0194,0,0,0,Salmon Creek,Assessment,0,Fukui,7/8/2024 18:10,7/11/2024 19:05,07/08/2024 18:10:21.295,,WDFW,-122.8883118,47.99223767
21637,58341052-3dca-48dd-8e94-dd1c693fa210,1822,1,0,1,Salmon Creek,Assessment,,Shrimp,9/7/2022 8:00,9/9/2022 9:18,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.888004,47.991066
14512,e3234024-2f64-425f-befc-c93295f44d12,144-Y,0,0,0,South Bay Berm,Assessment,,Minnow,8/4/2020 12:00,8/5/2020 12:00,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.9541754,46.3829252
24791,00436821-9580-4f40-98b0-cc7bedcb5629,1595,0,0,0,Greenhead Slough,Assessment,0,Shrimp,6/5/2023 18:33,6/8/2023 19:34,06/05/2023 19:54:46.904,Willapa Bay,DFW,-123.9505994,46.37252395
24834,f447b684-fba0-4528-af12-2444f8493cf2,596,0,0,0,Greenhead Slough,Assessment,0,Minnow,6/5/2023 17:09,6/8/2023 19:38,06/05/2023 19:54:48.045,Willapa Bay,DFW,-123.9505558,46.37245855
16676,d17d1cec-5e7c-4a48-add1-93f6dd57518d,1189-B,0,0,0,Ilwaco Marsh,Early Detection,,Minnow,6/10/2021 9:00,6/11/2021 8:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.049868,46.296604
9686,fcbcf161-e056-4b9f-b0de-0d50ad833e12,1573,0,0,0,Nahcotta,Assessment,0,Shrimp,1/3/2023 22:20,1/4/2023 23:05,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0318231,46.4952297
9692,47804f21-15f6-4e82-b7c9-85204ced7a95,1046,0,2,2,Nahcotta,Assessment,0,Shrimp,1/3/2023 22:13,1/4/2023 23:16,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0317154,46.49560566
20463,8e7b5bd4-f23d-43d2-b9b8-62a1b7475483,1941,2,0,2,Middle Sands,Assessment,,Fukui,9/7/2022 7:46,9/9/2022 7:15,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.01978,46.43173264
20506,9e32dc62-b342-41de-9a2b-123e95866d91,1685,20,5,25,Chehalis River,Assessment,,Shrimp,8/31/2022 10:38,9/1/2022 10:38,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.7742016,46.9628143
30299,f25895ba-992d-455c-90ad-33176fb12431,1820,0,0,0,Hoko River,Early Detection,0,Shrimp-C,4/22/2024 17:25,4/24/2024 16:19,04/22/2024 17:25:48.295,,WDFW,-124.3693522,48.28468357
10817,5a157286-b288-4e53-9d56-cd2b29d0e553,678,0,0,0,Great Peninsula Conservancy,Early Detection,,Minnow,5/21/2019 15:15,5/23/2019 10:45,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.85919,47.43794
12348,3570b948-397b-4318-843e-da1b978b95d1,1446-R,0,0,0,Colony Creek,Assessment,,Fukui,9/1/2020 13:45,9/3/2020 8:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.42526,48.600386
15686,b8d0cb03-fac6-4c4f-aac4-42142cadc01e,162-P,0,0,0,Squalicum Harbor,Assessment,,Minnow,7/26/2021 12:50,7/28/2021 14:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.497165,48.757686
33496,606165ce-1c6f-4311-919e-dcda774c9a2f,1965,0,0,0,Dewatto,Early Detection,0,Fukui,7/22/2024 17:56,7/25/2024 18:14,07/22/2024 17:56:42.295,,WDFW,-123.0527081,47.45182341
24840,fcbc51ad-9be2-40a4-a16d-014b1c8efe05,707,0,0,0,Seabeck Conference Center Lagoon,Assessment,0,Minnow,6/5/2023 21:18,6/8/2023 21:56,06/05/2023 21:30:18.541,Hood Canal,DFW,-122.829661,47.63978277
26512,65e78a54-c65d-46ef-a86d-0e679d358994,1683,0,0,0,Chico Creek,Early Detection,0,Shrimp – other,7/18/2023 19:22,7/20/2023 18:25,07/18/2023 19:40:16.429,South Central Puget Sound,DFW,-122.6964789,47.60510675
26506,8a42c426-0b99-4148-a7ec-c92eb04d46b6,2266,0,0,0,Chico Creek,Early Detection,0,Fukui,7/18/2023 19:34,7/20/2023 18:25,07/18/2023 19:40:16.429,South Central Puget Sound,DFW,-122.6967035,47.60378684
26457,e6d42c07-9880-46fe-a4fe-3b405325937b,2168,0,0,0,Great Peninsula Conservancy,Early Detection,0,Minnow,7/18/2023 18:40,7/20/2023 16:22,07/18/2023 19:03:41.550,Hood Canal,DFW,-122.8592509,47.43936568
26463,77f4586a-1a89-48f2-8844-c1a5fd1f9342,985,0,0,0,Great Peninsula Conservancy,Early Detection,0,Minnow,7/18/2023 18:33,7/20/2023 16:19,07/18/2023 19:03:41.550,Hood Canal,DFW,-122.8594652,47.43932111
30150,a4edb10d-48a6-4ff6-a583-622676c7c7b3,1190,0,0,0,Salt Creek,Assessment,0,Shrimp,4/16/2024 18:21,4/18/2024 17:31,04/16/2024 18:21:54.295,,WDFW,-123.7050473,48.16195892
24740,440ed266-cf62-451d-afeb-415786616380,1818,2,1,3,Nick's Lagoon,Assessment,0,Shrimp – other,6/5/2023 16:17,6/8/2023 17:22,06/05/2023 17:31:01.059,Hood Canal,DFW,-122.8385287,47.63860297
21245,8c7be14c-464c-4360-8474-eb6d8d7af015,902,0,0,0,Nick's Lagoon,Rapid Response,,Fukui,5/25/2022 11:45,5/27/2022 12:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.837868,47.638499
15494,879b5f5d-67fb-434f-9056-3f2761789800,657-R,0,0,0,Tramp Harbor,Early Detection,,Fukui,7/13/2021 13:06,7/15/2021 11:40,02/28/2023 05:30:15.240,South Central Puget Sound,DFW,-122.438545,47.417928
35560,d6915db9-39df-49cb-b126-2179fc4ca5e3,0718,0,0,0,Port Gamble,Early Detection,0,Minnow,8/27/2024 16:03,8/29/2024 15:57,08/27/2024 16:03:07.295,,WDFW,-122.5794577,47.81581106
23068,ff84fd57-1468-4a43-a11d-1a2216f560bf,2591,0,0,0,Ocean Shores Airport,Assessment,0,Fukui,4/11/2023 20:33,4/13/2023 19:44,04/11/2023 20:41:46.962,Grays Harbor,DFW,-124.1409083,47.00082363
24983,3db19a72-800f-4436-866d-3134ca16fc78,1071,0,0,0,Ocean Shores Airport,Assessment,0,Fukui,6/6/2023 17:38,6/8/2023 20:57,06/06/2023 17:40:13.478,Grays Harbor,DFW,-124.1400153,47.00057895
20904,c1a17ee8-60b2-4ad9-adef-cbe0482e5b4c,1537,0,5,5,Ocean Shores Airport,Assessment,,Minnow,10/10/2022 9:05,10/12/2022 8:19,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.1381,46.999448
19822,ea5c2cc5-ca6f-4613-8ce1-11e3c0b3173a,1606,0,0,0,Ocean Shores Airport,Assessment,,Fukui,6/28/2022 7:20,6/30/2022 7:50,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.140284,46.998887
13081,174c3a76-c8a4-4b28-9f26-d651a68b9438,85,0,0,0,North,Assessment,,Minnow,6/24/2020 11:15,6/25/2020 11:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.756777,48.987622
13671,0f80a4bb-5ca0-4eae-968f-bafc28b71fd8,648-P,0,0,0,North,Control,,Fukui,8/17/2020 8:40,8/19/2020 8:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754208,48.992351
13330,9c56e95b-c4f7-4d02-ad67-2ca6ede4ec20,633-P,0,0,0,North,Control,,Fukui,7/20/2020 9:20,7/24/2020 12:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753291,48.989564
12838,b26da7d8-9d05-415a-ae57-0e213b8aec45,1138,0,0,0,North,Control,,Minnow,6/8/2020 11:30,6/12/2020 12:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754242,48.988774
14412,2393cb87-e0d2-404e-8f07-38fd3644aabb,138-P,0,0,0,Cain Creek,Assessment,,Minnow,10/14/2020 13:05,10/15/2020 11:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754881,48.997134
12248,02a78521-1554-4473-9af9-2e0e5c1ff27d,1364-G,0,0,0,Fir Island Farms,Early Detection,,Fukui,8/17/2020 9:00,8/19/2020 9:25,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.416232,48.334092
29311,2529ed31-d7ec-4b70-aac1-ed12d5c1de6d,2284,0,0,0,Swinomish Casino Marsh,Assessment,0,Fukui,10/9/2023 17:32,10/12/2023 15:35,10/09/2023 17:42:27.039,North Puget Sound,DFW,-122.5243193,48.46028124
22576,22cde8ad-66a0-432d-b786-13faf88be01a,705,0,0,0,South,Assessment,,Minnow,8/22/2022 9:35,8/25/2022 7:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.5757,48.46415
22327,3af4d962-3329-4602-bad0-381ac23e09cd,1125,0,0,0,Middle,Assessment,,Fukui,8/22/2022 8:42,8/25/2022 7:54,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.592199,48.480778
27986,f2d7e252-a134-4ed3-b453-a82c8154c2b4,1176,0,0,0,Big Beef Harbor,Assessment,0,Minnow,8/29/2023 17:35,8/31/2023 16:58,08/29/2023 17:55:38.592,Hood Canal,DFW,-122.7835837,47.65574224
27147,1df6d58b-3ec3-4776-8b91-74f9269b6ac1,1213,0,0,0,Big Beef Harbor,Assessment,0,Minnow,7/31/2023 19:28,8/2/2023 21:04,07/31/2023 20:12:10.380,Hood Canal,DFW,-122.7824639,47.65590547
27396,bff68d58-5eca-4be7-9f28-74267a86bbf2,1184,0,0,0,North Quilcene Bay,Early Detection,0,Minnow,8/9/2023 13:39,8/11/2023 13:29,08/09/2023 14:06:42.534,Hood Canal,DFW,-122.8596297,47.82684207
25573,d796357c-ebff-4822-a2ba-32c6f4cbe9c2,2329,0,0,0,Dabob Bay NAP,Early Detection,0,Fukui,6/20/2023 18:25,6/22/2023 17:58,06/20/2023 18:58:45.079,Hood Canal,DFW,-122.8137558,47.84590653
21986,994355f4-19c2-4e6c-8cf4-b6a4e850826f,1549,0,0,0,Dabob Bay NAP,Early Detection,,Minnow,9/20/2022 9:06,9/22/2022 8:15,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.80805,47.84172
10425,dbce2134-c773-4a26-add8-baa4175da47f,671,0,0,0,Right Smart Cove,Early Detection,,Minnow,9/10/2018 13:00,9/11/2018 9:30,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.88081,47.73332
26904,c3b45c2f-8f4d-4f4b-8bb4-cf0638a869e2,1809,0,0,0,Right Smart Cove ,Assessment,0,Shrimp – other,7/26/2023 14:02,7/28/2023 13:57,07/26/2023 16:28:32.923,Hood Canal,DFW,-122.8798743,47.73447538
14163,d358577f-1192-46d1-a5b3-817de1744207,620-P,0,0,0,Dakota Creek,Assessment,,Fukui,9/28/2020 7:50,9/29/2020 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7297384,48.972401
17409,42b944ed-48a1-4f25-8cad-05a05a317027,177-Y,0,0,0,Dakota Creek,Removal,,Fukui,4/12/2021 12:39,4/16/2021 13:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.732941,48.973137
16084,a0c4bb93-aa82-4ff0-8567-3c221f6c9291,185-Y,0,0,0,Terrell Creek,Assessment,,Minnow,8/9/2021 10:30,8/11/2021 11:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7548,48.908317
32557,f2c6596d-e07a-47ee-8f7f-2fe22dbf5d7d,1781,0,0,0,Point Whitney,Assessment,0,Fukui,7/1/2024 16:32,7/3/2024 17:53,07/01/2024 16:32:59.295,,WDFW,-122.8523073,47.76143063
18740,f7a65353-89f6-4099-a2b3-6238b8263ce3,602-P,0,0,0,California Creek,Removal,,Fukui,8/2/2021 10:25,8/6/2021 10:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734294,48.961416
11756,e1f91d08-bd00-40ce-8df9-102e409ab18a,27,0,0,0,California Creek,Rapid Response,,Minnow,10/8/2019 7:30,10/10/2019 7:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73411,48.96021
13920,680a9257-7525-4be2-9431-4dad24226985,1370-P,0,0,0,California Creek,Control,,Minnow,8/31/2020 11:00,9/2/2020 14:12,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734125,48.960249
19081,86bc227d-4e7e-4ce7-9ff6-9ad023f6aabb,1358-G,0,0,0,California Creek,Removal,,Fukui,8/23/2021 16:21,8/25/2021 11:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734244,48.959061
19330,5a6a62cf-2ca2-4933-b3f0-27f7202e9244,N/A,0,0,0,Dakota Creek,Removal,,Fukui,9/7/2021 11:45,9/9/2021 13:33,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.735215,48.973802
17999,09d4e67b-b743-424f-9075-74644e133d92,1430-R,0,0,0,Dakota Creek,Removal,,Fukui,6/8/2021 10:15,6/11/2021 12:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733689,48.973525
14753,0d7d008e-20d6-4a8b-8d77-2d0eba907654,185-P,0,0,0,Johns River,Assessment,,Minnow,9/15/2020 9:30,9/16/2020 10:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.991121,46.899723
23658,47917b19-6b01-4e29-a178-a149503c2daa,2261,0,0,0,Johns River,Assessment,0,Fukui,5/9/2023 19:15,5/11/2023 19:44,05/09/2023 19:16:41.059,Grays Harbor,DFW,-123.987198,46.89811238
18248,de240b12-ca96-4da3-a114-0896da34fd05,115-Y,0,0,0,West,Removal,,Fukui,6/23/2021 13:00,6/24/2021 11:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.789322,48.976281
17658,8c50df02-8bb2-4c75-8525-132f2724fdd1,168-P,0,0,0,California Creek,Removal,,Minnow,5/10/2021 12:03,5/12/2021 13:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73419,48.961748
18491,93c4517a-4320-4bb5-89ef-acccf0509fd9,1346-G,0,0,0,California Creek,Removal,,Minnow,7/6/2021 10:50,7/8/2021 9:52,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734304,48.96158
16576,c8c1bfcc-a7d3-40c1-8816-e3747e7975e7,116-Y,0,0,0,Oyhut,Assessment,,Fukui,5/26/2021 8:40,5/28/2021 10:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.157857,46.944419
9835,a26dba56-47b7-4499-aade-75f81bc77620,2096,0,0,0,Stearns Bluff,Research,0,Fukui,1/30/2023 21:15,1/31/2023 20:52,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.9875035,46.92106146
16917,d2dd52e6-494d-4e9d-a37f-34c2e3e4b7ba,42-P,0,0,0,Diamond Point,Assessment,,Minnow,7/7/2021 6:45,7/9/2021 7:55,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.981354,46.507461
15002,8d8d139b-81ae-4d52-b630-2137d86e0d90,1200-Y,0,0,0,West Pass,Early Detection,,Fukui,4/28/2021 17:25,4/29/2021 16:10,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.39126,48.246359
19573,21dbc018-d15c-4e06-a42d-5577a64a7c2f,624,2,1,3,Hunt Club Rd,Assessment,,Fukui,6/15/2022 8:34,6/17/2022 8:30,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.0772256,46.8534629
20163,cea4a517-06dc-41ef-b85b-d39a92108286,1803,11,0,11, Duckland & 105,Assessment,,Shrimp – other,8/9/2022 7:00,8/11/2022 7:05,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.084234,46.859347
17166,62f1e2dd-c608-4d61-930d-8ebaf037e5b3,1137-B,0,1,1,Duckland,Assessment,,Fukui,8/10/2021 8:00,8/12/2021 7:25,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.083239,46.860534
20655,39014702-94c9-4839-8968-18afa0f212b2,1619,3,0,3,Grassy Slough,Assessment,,Fukui,9/20/2022 7:27,9/22/2022 8:05,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.050985,46.627354
16327,5cfbe364-00ce-4739-a14f-15ac1694c11c,1390-P,0,0,0,Niawiakum River,Assessment,,Minnow,4/19/2021 14:40,4/21/2021 15:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.918747,46.629112
26065,3212be0c-3e81-41bb-845c-4d47dd2c00f9,817,8,1,9,Stackpole,Assessment,0,Shrimp,6/29/2023 13:57,6/30/2023 14:43,06/29/2023 14:38:49.662,Willapa Bay,DFW,-124.0374106,46.5978616
29901,3728ad3a-c40f-45a9-a393-647b339edefe,,1,0,1,Stackpole,Assessment,0,Hand,06/30/2023 13:48:12,,01/16/2024 22:09:33.691,Willapa Bay,DFW,-124.0375969,46.59863089
34970,bd61dee8-902a-4ce6-8007-72d0d2e849f6,1142,0,0,0,Chapman Cove,Early Detection,0,Fukui,8/19/2024 17:59,8/22/2024 21:11,08/19/2024 17:59:18.295,,WDFW,-123.0432913,47.22505675
33639,c9e0fb3c-bec7-47ed-bf9f-93db78bd29b2,1050,0,0,0,Tahuya,Early Detection,0,Fukui,7/22/2024 21:31,7/25/2024 19:33,07/22/2024 21:31:08.295,,WDFW,-123.0411047,47.37379573
10084,19db670e-eeb7-4176-93a6-46e94d4c072d,686,0,0,0,East Westcott Bay,Early Detection,,Minnow,7/23/2018 12:15,7/24/2018 9:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-123.14462,48.59533
10674,fb868a60-df98-47fa-91a9-a12b5e6f4dbd,1142,0,0,0,Indian Island Lagoon,Early Detection,,Fukui,10/9/2018 14:00,10/11/2018 14:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.71704,48.0251
26314,23c123e2-afa1-4d6f-b7bf-1451072e3e15,1077,0,0,0,Cultus Bay,Early Detection,0,Minnow,7/17/2023 21:02,7/20/2023 17:00,07/17/2023 21:18:38.968,North Central Puget Sound,DFW,-122.3882393,47.9259434
21737,67e2c31a-4ffa-4ee4-8654-72d78e9c4f68,907,0,0,0,Snow Creek,Assessment,,Fukui,8/9/2022 8:00,8/11/2022 8:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.884602,47.990957
30983,33575a77-0ad0-42ce-bd09-18ff230710fc,1219,0,0,0,Kala Point,Assessment,0,Minnow,5/21/2024 18:50,5/23/2024 18:31,05/21/2024 18:50:05.295,,WDFW,-122.769901,48.05652894
29068,6fc081b9-cc10-4f3e-8192-6b17e67b3edf,2462,0,0,0,Walan Point,Early Detection,0,Fukui,9/25/2023 15:49,9/27/2023 15:28,09/25/2023 16:39:15.757,Eastern Strait and Admiralty Inlet,DFW,-122.7429605,48.07216143
32065,e55ce246-c8c1-40cd-8936-5550ceeaf241,1340,0,0,0,Snow Creek,Assessment,0,Minnow,6/10/2024 20:06,6/12/2024 22:26,06/10/2024 20:06:50.295,,WDFW,-122.8863303,47.99008894
25232,2fc87613-1e7f-4361-ae32-69f41931b76c,1437,0,0,0,Snow Creek,Assessment,0,Fukui,6/14/2023 19:37,6/16/2023 20:47,06/14/2023 19:51:21.096,Eastern Strait and Admiralty Inlet,DFW,-122.8848862,47.99005607
11507,21a11cdb-9e23-4f58-9139-4db21a6fd4d3,610,0,0,0,Snow Creek,Early Detection,,Fukui,9/9/2019 10:00,9/11/2019 12:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.88416,47.99012
20412,74afeb78-666e-42f9-9573-56d9f1e2ccc8,401,0,0,0,Cape Disappointment - Boat Launch,Early Detection,,Minnow,8/29/2022 10:57,8/30/2022 8:48,02/28/2023 05:30:15.240,Columbia River,DFW,-124.052515,46.284827
28478,b2c78c36-399f-4939-a5a9-156b8f7c9e4d,1900,0,0,0,Cape Disappointment - Boat Launch,Assessment,0,Fukui,9/11/2023 15:45,9/12/2023 14:58,09/11/2023 15:59:34.765,Columbia River,DFW,-124.0525661,46.28477814
15835,3ee64400-58c5-4ab0-98ad-63d46c24fa1b,1366-G,0,0,0,Washington Harbor,Early Detection,,Fukui,7/27/2021 13:45,7/29/2021 9:15,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-123.044322,48.090268
10917,5fa1480f-dfcd-4fff-a43c-408e2829488e,1147,0,0,0,Sequim Bay - South,Rapid Response,,Fukui,6/4/2019 13:15,6/5/2019 8:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.99809,48.02367
27737,72dde0e8-fbc4-4d5e-9e41-5606c5525d36,1613,4,0,4,Giles Slough,Assessment,0,Fukui,8/16/2023 15:06,8/18/2023 18:18,08/16/2023 15:16:56.977,Willapa Bay,DFW,-124.0161614,46.39233467
22819,d3e25133-ea45-437f-a386-95d079100ae9,1654,0,0,0,Giles Slough,Assessment,0,Fukui,3/20/2023 14:49,3/22/2023 17:06,03/20/2023 15:06:08.649,Willapa Bay,DFW,-124.0162525,46.39220405
23901,52aec867-3b05-4756-83b4-a63293f4cb92,1564,0,0,0,Waikiki Lagoon,Assessment,0,Shrimp,5/15/2023 21:31,5/16/2023 15:06,05/16/2023 15:11:39.704,Columbia River,DFW,-124.0613598,46.27934858
29560,efb4c7b7-c37f-4121-b62c-a85f9b7ace78,792,0,0,0,Waikiki Lagoon,Assessment,0,Minnow,10/19/2023 17:51,10/20/2023 16:59,10/19/2023 18:11:04.567,Columbia River,DFW,-124.0623724,46.27906608
24150,3483fa6a-3e80-4a85-8ea1-8a8af36c4584,1561,4,5,9,Port of Peninsula,Assessment,0,Shrimp,5/22/2023 16:39,5/26/2023 16:46,05/22/2023 16:44:19.784,Willapa Bay,DFW,-124.0309717,46.49831988
28819,601feb50-6dad-44a3-b883-d31a1b510e13,1893,13,5,18,Nahcotta,Assessment,0,Shrimp,9/13/2023 14:50,9/15/2023 15:40,09/13/2023 15:10:52.011,Willapa Bay,DFW,-124.0318197,46.49590293
26655,32716c60-1ee8-4963-9e82-d16d8e8ee273,0403,0,0,0,Willapa Bay Bridge,Assessment,0,Minnow,7/20/2023 16:35,7/21/2023 18:49,07/20/2023 16:37:33.233,Willapa Bay,DFW,-123.9023229,46.42844214
15245,986adaa3-f0b9-4307-b44d-c8d3a6c8a3c6,178-P,0,0,0,Chuckanut Bay,Assessment,,Minnow,6/2/2021 15:00,6/4/2021 8:05,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.495803,48.69993
21494,15c0b226-d766-449d-a8ed-c48465581906,S5,0,0,0,Squalicum Harbor,Assessment,,Shrimp,8/4/2022 13:50,8/5/2022 15:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.496076,48.75733
28229,5f5e7ecd-d5ec-4ef3-ace3-2159f1eba082,842,0,0,0,Squalicum Harbor,Assessment,0,Shrimp – other,8/30/2023 20:49,9/1/2023 17:25,08/30/2023 20:52:32.454,North Puget Sound,DFW,-122.4957879,48.75726815
11166,78ec5dcc-6e88-4d6b-9610-34d602e027ff,1202,0,0,0,Pysht,Early Detection,,Fukui,7/15/2019 7:00,7/17/2019 8:00,02/28/2023 05:30:15.240,Western Strait,DFW,-124.1109,48.21101
23409,70f76196-fa51-4499-9c37-ad5fe630b338,1688,0,2,2,Port of Peninsula,Assessment,0,Shrimp,5/3/2023 14:31,9/28/2023 19:22,05/03/2023 15:58:50.382,Willapa Bay,DFW,-124.0271614,46.49903458
24491,09b202f5-0235-432e-bbad-aee40affdb73,1753,0,0,0,Seabeck Conference Center Lagoon,Assessment,0,Fukui,5/23/2023 21:33,5/25/2023 22:24,05/23/2023 21:39:26.730,Hood Canal,DFW,-122.829085,47.64005704
35803,3764235a-5301-473c-b94f-ed0d3d68338c,1811,0,1,1,Conference Center Lagoon,Assessment,0,Shrimp-C,9/3/2024 17:32,9/5/2024 17:10,09/03/2024 17:32:39.295,,,-122.8290184,47.64010558
11999,963e404d-449d-4b30-9bc3-3c37a3432f13,390-R,0,0,0,West Samish,Assessment,,Minnow,7/20/2020 11:35,7/21/2020 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.48698,48.55958
25822,627eb71d-8b78-46e7-bb11-1f00241124f5,0334,0,0,0,Chuckanut Bay,Assessment,0,Minnow,6/27/2023 14:58,6/29/2023 15:33,06/27/2023 15:22:26.049,North Puget Sound,DFW,-122.4980196,48.69902083
12589,baffe1d6-889b-478b-8e9a-2be7221e7b1f,1102-Y,0,0,0,Chuckanut Bay,Assessment,,Fukui,9/15/2020 8:10,9/17/2020 9:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.495261,48.700581
35952,ac6f4487-9dcc-4ede-bdd4-ec4ae1b86f3b,N/A,1,0,1,Nick's Lagoon,Assessment,0,Hand,9/5/2024 19:04,9/5/2024 19:04,,,,-122.8384649,47.63806474
21345,c7c9f0eb-1e32-44ad-8d14-e13ac7e67fbd,307,0,0,0,Seabeck Bay,Rapid Response,,Shrimp,5/26/2022 13:40,5/27/2022 8:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.8311536,47.6435825
21296,d0402cc1-d099-45fb-8eca-40099950863b,303,0,0,0,Seabeck Conference Center Lagoon,Rapid Response,,Fukui,5/25/2022 14:00,5/27/2022 7:50,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.829481,47.639923
24542,6b15bb83-39e9-45b2-a3b5-1ca5f0c159d8,1152,1,0,1,Ocean Shores Airport,Assessment,0,Minnow,5/23/2023 18:02,5/25/2023 17:40,05/23/2023 21:53:58.465,Grays Harbor,DFW,-124.1421451,47.0053596
14804,bbee7bf1-ead6-4ce6-ac95-6f7b49878e67,610-P,9,8,17,Ocean Shores Airport,Assessment,,Fukui,9/29/2020 7:30,10/1/2020 7:30,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.13873,46.999895
22919,e5f67ccd-92d2-44da-8b17-5aa11215ed46,1526,2,0,2,Ocean Shores Airport,Assessment,0,Minnow,3/28/2023 19:34,3/30/2023 19:03,03/28/2023 19:34:41.999,Grays Harbor,DFW,-124.1385928,46.99844902
14853,ded4ed6d-bbbe-488e-b475-b2f1198b102f,1317-G,0,0,0,Lytle Seafoods,Assessment,,Fukui,9/30/2020 10:00,10/2/2020 7:25,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.005201,47.003922
17558,84bd47ee-cd2d-4cad-a65b-f16392ae36c5,22-P,0,0,0,North,Removal,,Fukui,4/27/2021 13:45,4/28/2021 11:05,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753646,48.992625
13230,19ce757a-c0e0-4423-a582-05769572362e,8,0,0,0,North,Control,,Fukui,7/8/2020 13:36,7/9/2020 11:22,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75332,48.988711
